0149	1.400000000000000000e+05 3.244638181035417347e+03 4.500000000000000000e+00	6.09346e+17	2.26E+03	7.50139e-14 2.23302e-14	1.29342e-12	5.69373e-12 3.89947e-13
0150	1.400000000000000000e+05 4.084748052692324109e+03 3.500000000000000000e+00	5.19946e+18	2.85E+03	8.87181e-13 3.81808e-13	5.85594e-12	2.5372e-12 1.50262e-13
0151	1.400000000000000000e+05 4.084748052692324109e+03 4.000000000000000000e+00	1.71320e+18	2.85E+03	2.12646e-13 8.00145e-14	2.7109e-12	3.73185e-12 2.4052e-13
0152	1.400000000000000000e+05 4.084748052692324109e+03 4.500000000000000000e+00	6.09933e+17	2.85E+03	7.6696e-14 2.28855e-14	1.35608e-12	5.98909e-12 4.16722e-13
0153	1.400000000000000000e+05 5.142416805961092905e+03 3.500000000000000000e+00	5.20284e+18	3.58E+03	9.21227e-13 3.98176e-13	6.58634e-12	2.95551e-12 1.7569e-13
0154	1.400000000000000000e+05 5.142416805961092905e+03 4.000000000000000000e+00	1.71326e+18	3.58E+03	2.23949e-13 8.39333e-14	2.93746e-12	4.14043e-12 2.695e-13
0155	1.400000000000000000e+05 5.142416805961092905e+03 4.500000000000000000e+00	6.09817e+17	3.58E+03	7.86447e-14 2.35192e-14	1.4252e-12	6.30431e-12 4.46157e-13
0156	1.400000000000000000e+05 6.473904288329098563e+03 3.500000000000000000e+00	5.19415e+18	4.51E+03	9.55103e-13 4.14837e-13	7.38839e-12	3.43565e-12 2.05105e-13
0157	1.400000000000000000e+05 6.473904288329098563e+03 4.000000000000000000e+00	1.71348e+18	4.51E+03	2.35795e-13 8.7957e-14	3.17749e-12	4.59137e-12 3.01669e-13
0158	1.400000000000000000e+05 6.473904288329098563e+03 4.500000000000000000e+00	6.09366e+17	4.51E+03	8.07674e-14 2.41849e-14	1.49595e-12	6.61969e-12 4.76891e-13
0159	1.400000000000000000e+05 8.150200155073142014e+03 3.500000000000000000e+00	5.19865e+18	5.68E+03	9.88265e-13 4.31567e-13	8.26515e-12	3.98326e-12 2.38914e-13
0160	1.400000000000000000e+05 8.150200155073142014e+03 4.000000000000000000e+00	1.71191e+18	5.68E+03	2.47986e-13 9.20358e-14	3.43191e-12	5.08707e-12 3.37139e-13
0161	1.400000000000000000e+05 8.150200155073142014e+03 4.500000000000000000e+00	6.09402e+17	5.68E+03	8.3136e-14 2.49004e-14	1.56826e-12	6.94194e-12 5.09146e-13
0162	1.400000000000000000e+05 1.026044683521766638e+04 3.500000000000000000e+00	5.20247e+18	7.15E+03	1.02363e-12 4.4887e-13	9.21815e-12	4.60369e-12 2.77504e-13
0163	1.400000000000000000e+05 1.026044683521766638e+04 4.000000000000000000e+00	1.71342e+18	7.15E+03	2.61606e-13 9.65357e-14	3.71164e-12	5.64372e-12 3.77006e-13
0164	1.400000000000000000e+05 1.026044683521766638e+04 4.500000000000000000e+00	6.09384e+17	7.15E+03	8.56911e-14 2.56447e-14	1.64296e-12	7.2908e-12 5.43543e-13
0165	1.600000000000000000e+05 1.026044683521766501e+03 3.500000000000000000e+00	5.19261e+18	4.82E+02	7.00308e-13 2.9502e-13	2.93839e-12	1.63276e-12 1.06852e-13
0166	1.600000000000000000e+05 1.026044683521766501e+03 4.000000000000000000e+00	1.71385e+18	4.82E+02	1.7081e-13 6.44904e-14	1.76704e-12	2.78971e-12 1.68199e-13
0167	1.600000000000000000e+05 1.026044683521766501e+03 4.500000000000000000e+00	6.09446e+17	4.82E+02	6.89598e-14 2.01243e-14	1.06076e-12	5.17134e-12 3.10571e-13
0168	1.600000000000000000e+05 1.291710751444522657e+03 3.500000000000000000e+00	5.20402e+18	6.06E+02	7.31033e-13 3.08867e-13	3.36778e-12	1.89681e-12 1.23886e-13
0169	1.600000000000000000e+05 1.291710751444522657e+03 4.000000000000000000e+00	1.71364e+18	6.06E+02	1.75258e-13 6.61294e-14	1.92711e-12	3.09359e-12 1.87743e-13
0170	1.600000000000000000e+05 1.291710751444522657e+03 4.500000000000000000e+00	6.10224e+17	6.06E+02	7.08042e-14 2.06993e-14	1.12515e-12	5.59586e-12 3.37656e-13
0171	1.600000000000000000e+05 1.626174978476519755e+03 3.500000000000000000e+00	5.19709e+18	7.63E+02	7.64769e-13 3.23982e-13	3.85457e-12	2.20845e-12 1.44039e-13
0172	1.600000000000000000e+05 1.626174978476519755e+03 4.000000000000000000e+00	1.71314e+18	7.63E+02	1.81317e-13 6.83854e-14	2.1003e-12	3.43057e-12 2.0954e-13
0173	1.600000000000000000e+05 1.626174978476519755e+03 4.500000000000000000e+00	6.09774e+17	7.63E+02	7.23602e-14 2.12183e-14	1.19218e-12	6.04107e-12 3.65932e-13
0174	1.600000000000000000e+05 2.047228290505137920e+03 3.500000000000000000e+00	5.19950e+18	9.61E+02	7.96863e-13 3.38488e-13	4.38502e-12	2.56328e-12 1.67067e-13
0175	1.600000000000000000e+05 2.047228290505137920e+03 4.000000000000000000e+00	1.71387e+18	9.61E+02	1.88712e-13 7.11468e-14	2.28911e-12	3.80688e-12 2.33993e-13
0176	1.600000000000000000e+05 2.047228290505137920e+03 4.500000000000000000e+00	6.10342e+17	9.61E+02	7.37125e-14 2.16926e-14	1.25923e-12	6.49039e-12 3.946e-13
0177	1.600000000000000000e+05 2.577319587628865520e+03 3.500000000000000000e+00	5.20091e+18	1.21E+03	8.33034e-13 3.54818e-13	5.00048e-12	2.98804e-12 1.94691e-13
0178	1.600000000000000000e+05 2.577319587628865520e+03 4.000000000000000000e+00	1.71405e+18	1.21E+03	1.97787e-13 7.44656e-14	2.4998e-12	4.23405e-12 2.61896e-13
0179	1.600000000000000000e+05 2.577319587628865520e+03 4.500000000000000000e+00	6.09667e+17	1.21E+03	7.53141e-14 2.22428e-14	1.33068e-12	6.96492e-12 4.2524e-13
0180	1.600000000000000000e+05 3.244638181035417347e+03 3.500000000000000000e+00	5.20020e+18	1.52E+03	8.67851e-13 3.70797e-13	5.67657e-12	3.47488e-12 2.26476e-13
0181	1.600000000000000000e+05 3.244638181035417347e+03 4.000000000000000000e+00	1.71341e+18	1.52E+03	2.07686e-13 7.79934e-14	2.72438e-12	4.70115e-12 2.92574e-13
0182	1.600000000000000000e+05 3.244638181035417347e+03 4.500000000000000000e+00	6.09760e+17	1.52E+03	7.70204e-14 2.2832e-14	1.40813e-12	7.46891e-12 4.5838e-13
0183	1.600000000000000000e+05 4.084748052692324109e+03 3.500000000000000000e+00	5.20031e+18	1.92E+03	9.0285e-13 3.86999e-13	6.42538e-12	4.03306e-12 2.63022e-13
0184	1.600000000000000000e+05 4.084748052692324109e+03 4.000000000000000000e+00	1.71374e+18	1.92E+03	2.1841e-13 8.17569e-14	2.97139e-12	5.22518e-12 3.27178e-13
0185	1.600000000000000000e+05 4.084748052692324109e+03 4.500000000000000000e+00	6.09384e+17	1.92E+03	7.8644e-14 2.33937e-14	1.4861e-12	7.97144e-12 4.9232e-13
0186	1.600000000000000000e+05 5.142416805961092905e+03 3.500000000000000000e+00	5.20315e+18	2.41E+03	9.39374e-13 4.04273e-13	7.27357e-12	4.68723e-12 3.06009e-13
0187	1.600000000000000000e+05 5.142416805961092905e+03 4.000000000000000000e+00	1.71328e+18	2.41E+03	2.29914e-13 8.5701e-14	3.23316e-12	5.79475e-12 3.65021e-13
0188	1.600000000000000000e+05 5.142416805961092905e+03 4.500000000000000000e+00	6.10149e+17	2.41E+03	8.04643e-14 2.3997e-14	1.5672e-12	8.48526e-12 5.27972e-13
0189	1.600000000000000000e+05 6.473904288329098563e+03 3.500000000000000000e+00	5.20369e+18	3.04E+03	9.75408e-13 4.21702e-13	8.20631e-12	5.43166e-12 3.55054e-13
0190	1.600000000000000000e+05 6.473904288329098563e+03 4.000000000000000000e+00	1.71177e+18	3.04E+03	2.42376e-13 8.99174e-14	3.51938e-12	6.42995e-12 4.07407e-13
0191	1.600000000000000000e+05 6.473904288329098563e+03 4.500000000000000000e+00	6.10045e+17	3.04E+03	8.27492e-14 2.47138e-14	1.65615e-12	9.03271e-12 5.6681e-13
0192	1.600000000000000000e+05 8.150200155073142014e+03 3.500000000000000000e+00	5.19457e+18	3.82E+03	1.01081e-12 4.39267e-13	9.23476e-12	6.28029e-12 4.11149e-13
0193	1.600000000000000000e+05 8.150200155073142014e+03 4.000000000000000000e+00	1.71143e+18	3.83E+03	2.55984e-13 9.44751e-14	3.83521e-12	7.14422e-12 4.55264e-13
0194	1.600000000000000000e+05 8.150200155073142014e+03 4.500000000000000000e+00	6.09671e+17	3.83E+03	8.51704e-14 2.54385e-14	1.74353e-12	9.56218e-12 6.05667e-13
0195	1.600000000000000000e+05 1.026044683521766638e+04 3.500000000000000000e+00	5.20171e+18	4.81E+03	1.04798e-12 4.57365e-13	1.0361e-11	7.24077e-12 4.74842e-13
0196	1.600000000000000000e+05 1.026044683521766638e+04 4.000000000000000000e+00	1.71292e+18	4.82E+03	2.70647e-13 9.92555e-14	4.1702e-12	7.92019e-12 5.07516e-13
0197	1.600000000000000000e+05 1.026044683521766638e+04 4.500000000000000000e+00	6.08918e+17	4.82E+03	8.80816e-14 2.6275e-14	1.8377e-12	1.01191e-11 6.47273e-13
0198	1.800000000000000000e+05 1.026044683521766501e+03 3.500000000000000000e+00	5.20135e+18	3.46E+02	7.06389e-13 2.97305e-13	3.02412e-12	2.03567e-12 1.37494e-13
0199	1.800000000000000000e+05 1.026044683521766501e+03 4.000000000000000000e+00	1.71289e+18	3.46E+02	1.74787e-13 6.56077e-14	1.81028e-12	3.17899e-12 1.91261e-13
0200	1.800000000000000000e+05 1.026044683521766501e+03 4.500000000000000000e+00	6.10423e+17	3.46E+02	7.11771e-14 2.06164e-14	1.09113e-12	5.69039e-12 3.34617e-13
0201	1.800000000000000000e+05 1.291710751444522657e+03 3.500000000000000000e+00	5.20015e+18	4.35E+02	7.3721e-13 3.1111e-13	3.4678e-12	2.3628e-12 1.5947e-13
0202	1.800000000000000000e+05 1.291710751444522657e+03 4.000000000000000000e+00	1.71402e+18	4.35E+02	1.79246e-13 6.72488e-14	1.97297e-12	3.51617e-12 2.12881e-13
0203	1.800000000000000000e+05 1.291710751444522657e+03 4.500000000000000000e+00	6.10366e+17	4.35E+02	7.30361e-14 2.11941e-14	1.15642e-12	6.13568e-12 3.62519e-13
0204	1.800000000000000000e+05 1.626174978476519755e+03 3.500000000000000000e+00	5.19992e+18	5.48E+02	7.68933e-13 3.25345e-13	3.96712e-12	2.74418e-12 1.85138e-13
0205	1.800000000000000000e+05 1.626174978476519755e+03 4.000000000000000000e+00	1.71398e+18	5.48E+02	1.84843e-13 6.93814e-14	2.14994e-12	3.8905e-12 2.37014e-13
0206	1.800000000000000000e+05 1.626174978476519755e+03 4.500000000000000000e+00	6.10342e+17	5.48E+02	7.46877e-14 2.175e-14	1.22656e-12	6.61423e-12 3.92078e-13
0207	1.800000000000000000e+05 2.047228290505137920e+03 3.500000000000000000e+00	5.20220e+18	6.90E+02	8.04124e-13 3.41069e-13	4.53771e-12	3.1963e-12 2.1566e-13
0208	1.800000000000000000e+05 2.047228290505137920e+03 4.000000000000000000e+00	1.71283e+18	6.90E+02	1.92179e-13 7.21389e-14	2.34379e-12	4.31332e-12 2.64378e-13
0209	1.800000000000000000e+05 2.047228290505137920e+03 4.500000000000000000e+00	6.10257e+17	6.90E+02	7.59958e-14 2.2223e-14	1.29477e-12	7.09075e-12 4.21382e-13
0210	1.800000000000000000e+05 2.577319587628865520e+03 3.500000000000000000e+00	5.20353e+18	8.68E+02	8.39558e-13 3.57036e-13	5.17801e-12	3.72172e-12 2.512e-13
0211	1.800000000000000000e+05 2.577319587628865520e+03 4.000000000000000000e+00	1.71342e+18	8.68E+02	2.00726e-13 7.52948e-14	2.55722e-12	4.78987e-12 2.9534e-13
0212	1.800000000000000000e+05 2.577319587628865520e+03 4.500000000000000000e+00	6.09312e+17	8.68E+02	7.71853e-14 2.26761e-14	1.36645e-12	7.59633e-12 4.52635e-13
0213	1.800000000000000000e+05 3.244638181035417347e+03 3.500000000000000000e+00	5.20126e+18	1.09E+03	8.76105e-13 3.73606e-13	5.89691e-12	4.33316e-12 2.92659e-13
0214	1.800000000000000000e+05 3.244638181035417347e+03 4.000000000000000000e+00	1.71339e+18	1.09E+03	2.108e-13 7.88985e-14	2.79402e-12	5.33232e-12 3.30696e-13
0215	1.800000000000000000e+05 3.244638181035417347e+03 4.500000000000000000e+00	6.09528e+17	1.09E+03	7.85928e-14 2.31983e-14	1.4418e-12	8.12709e-12 4.85795e-13
0216	1.800000000000000000e+05 4.084748052692324109e+03 3.500000000000000000e+00	5.20157e+18	1.38E+03	9.12164e-13 3.90204e-13	6.69456e-12	5.03573e-12 3.40425e-13
0217	1.800000000000000000e+05 4.084748052692324109e+03 4.000000000000000000e+00	1.71367e+18	1.38E+03	2.21592e-13 8.27039e-14	3.05331e-12	5.94188e-12 3.7062e-13
0218	1.800000000000000000e+05 4.084748052692324109e+03 4.500000000000000000e+00	6.09306e+17	1.38E+03	8.00323e-14 2.3723e-14	1.52086e-12	8.68376e-12 5.21246e-13
0219	1.800000000000000000e+05 5.142416805961092905e+03 3.500000000000000000e+00	5.20387e+18	1.73E+03	9.48827e-13 4.07397e-13	7.58779e-12	5.85048e-12 3.96024e-13
0220	1.800000000000000000e+05 5.142416805961092905e+03 4.000000000000000000e+00	1.71342e+18	1.73E+03	2.33707e-13 8.68389e-14	3.33185e-12	6.61853e-12 4.15079e-13
0221	1.800000000000000000e+05 5.142416805961092905e+03 4.500000000000000000e+00	6.09625e+17	1.73E+03	8.18384e-14 2.43348e-14	1.60582e-12	9.27549e-12 5.5967e-13
0222	1.800000000000000000e+05 6.473904288329098563e+03 3.500000000000000000e+00	5.20144e+18	2.18E+03	9.86541e-13 4.25452e-13	8.59045e-12	6.79572e-12 4.60649e-13
0223	1.800000000000000000e+05 6.473904288329098563e+03 4.000000000000000000e+00	1.71218e+18	2.18E+03	2.46631e-13 9.1215e-14	3.64066e-12	7.38745e-12 4.65699e-13
0224	1.800000000000000000e+05 6.473904288329098563e+03 4.500000000000000000e+00	6.10165e+17	2.18E+03	8.40038e-14 2.50284e-14	1.69669e-12	9.90047e-12 6.01102e-13
0225	1.800000000000000000e+05 8.150200155073142014e+03 3.500000000000000000e+00	5.19585e+18	2.74E+03	1.02098e-12 4.42507e-13	9.67589e-12	7.85544e-12 5.33265e-13
0226	1.800000000000000000e+05 8.150200155073142014e+03 4.000000000000000000e+00	1.71223e+18	2.75E+03	2.59901e-13 9.56198e-14	3.96861e-12	8.22927e-12 5.21365e-13
0227	1.800000000000000000e+05 8.150200155073142014e+03 4.500000000000000000e+00	6.09117e+17	2.75E+03	8.67177e-14 2.58446e-14	1.79625e-12	1.05748e-11 6.46491e-13
0228	1.800000000000000000e+05 1.026044683521766638e+04 3.500000000000000000e+00	5.20075e+18	3.46E+03	1.06073e-12 4.61639e-13	1.08998e-11	9.08718e-12 6.17944e-13
0229	1.800000000000000000e+05 1.026044683521766638e+04 4.000000000000000000e+00	1.71194e+18	3.46E+03	2.74994e-13 1.00543e-13	4.33074e-12	9.18077e-12 5.84454e-13
0230	1.800000000000000000e+05 1.026044683521766638e+04 4.500000000000000000e+00	6.09309e+17	3.46E+03	8.93764e-14 2.6609e-14	1.89431e-12	1.1236e-11 6.9202e-13
0231						
0232						
0233						
0234						
0235						
0236						
0237						
0238						
0239						
0240						
0241						
0242						
0243						
0244						
0245						
0246						
0247						
0248						
0249						
0250						
0251						
0252						
0253						
0254						
0255						
0256						
0257						
0258						
0259						
0260						
0261						
0262						
0263						
0264						
0265						
0266						
0267						
0268						
0269						
0270						
0271						
0272						
0273						
0274						
0275						
0276						
0277						
0278						
0279						
0280						
0281						
0282						
0283						
0284						
0285						
0286						
0287						
0288						
0289						
0290						
0291						
0292						
0293						
0294						
0295						
0296						
0297						
0298						
0299						
0300						
0301						
0302						
0303						
0304						
0305						
0306						
0307						
0308						
0309						
0310						
0311						
0312						
0313						
0314						
0315						
0316						
0317						
0318						
0319						
0320						
0321						
0322						
0323						
0324						
0325						
0326						
0327						
0328						
0329						
0330						
0331						
0332						
0333						
0334						
0335						
0336						
0337						
0338						
0339						
0340						
0341						
0342						
0343						
0344						
0345						
0346						
0347						
0348						
0349						
0350						
0351						
0352						
0353						
0354						
0355						
0356						
0357						
0358						
0359						
0360						
0361						
0362						
0363						
0364						
0365						
0366						
0367						
0368						
0369						
0370						
0371						
0372						
0373						
0374						
0375						
0376						
0377						
0378						
0379						
0380						
0381						
0382						
0383						
0384						
0385						
0386						
0387						
0388						
0389						
0390						
0391						
0392						
0393						
0394						
0395						
0396						
0397						
0398						
0399						
0400						
0401						
0402						
0403						
0404						
0405						
0406						
0407						
0408						
0409						
0410						
0411						
0412						
0413						
0414						
0415						
0416						
0417						
0418						
0419						
0420						
0421						
0422						
0423						
0424						
0425						
0426						
0427						
0428						
0429						
0430						
0431						
0432						
0433						
0434						
0435						
0436						
0437						
0438						
0439						
0440						
0441						
0442						
0443						
0444						
0445						
0446						
0447						
0448						
0449						
0450						
0451						
0452						
0453						
0454						
0455						
0456						
0457						
0458						
0459						
0460						
0461						
0462						
0463						
0464						
0465						
0466						
0467						
0468						
0469						
0470						
0471						
0472						
0473						
0474						
0475						
0476						
0477						
0478						
0479						
0480						
0481						
0482						
0483						
0484						
0485						
0486						
0487						
0488						
0489						
0490						
0491						
0492						
0493						
0494						
0495						
0496						
0497						
0498						
0499						
0500						
0501						
0502						
0503						
0504						
0505						
0506						
0507						
0508						
0509						
0510						
0511						
0512						
0513						
0514						
0515						
0516						
0517						
0518						
0519						
0520						
0521						
0522						
0523						
0524						
0525						
0526						
0527						
0528						
0529						
0530						
0531						
0532						
0533						
0534						
0535						
0536						
0537						
0538						
0539						
0540						
0541						
0542						
0543						
0544						
0545						
0546						
0547						
0548						
0549						
0550						
0551						
0552						
0553						
0554						
0555						
0556						
0557						
0558						
0559						
0560						
0561						
0562						
0563						
0564						
0565						
0566						
0567						
0568						
0569						
0570						
0571						
0572						
0573						
0574						
0575						
0576						
0577						
0578						
0579						
0580						
0581						
0582						
0583						
0584						
0585						
0586						
0587						
0588						
0589						
0590						
0591						
0592						
0593						
0594						
0595						
0596						
0597						
0598						
0599						
0600						
0601						
0602						
0603						
0604						
0605						
0606						
0607						
0608						
0609						
0610						
0611						
0612						
0613						
0614						
0615						
0616						
0617						
0618						
0619						
0620						
0621						
0622						
0623						
0624						
0625						
0626						
0627						
0628						
0629						
0630						
0631						
0632						
0633						
0634						
0635						
0636						
0637						
0638						
0639						
0640						
0641						
0642						
0643						
0644						
0645						
0646						
0647						
0648						
0649						
0650						
0651						
0652						
0653						
0654						
0655						
0656						
0657						
0658						
0659						
0660						
0661						
0662						
0663						
0664						
0665						
0666						
0667						
0668						
0669						
0670						
0671						
0672						
0673						
0674						
0675						
0676						
0677						
0678						
0679						
0680						
0681						
0682						
0683						
0684						
0685						
0686						
0687						
0688						
0689						
0690						
0691						
0692						
0693						
0694						
0695						
0696						
0697						
0698						
0699						
0700						
0701						
0702						
0703						
0704						
0705						
0706						
0707						
0708						
0709						
0710						
0711						
0712						
0713						
0714						
0715						
0716						
0717						
0718						
0719						
0720						
0721						
0722						
0723						
0724						
0725						
0726						
0727						
0728						
0729						
0730						
0731						
0732						
0733						
0734						
0735						
0736						
0737						
0738						
0739						
0740						
0741						
0742						
0743						
0744						
0745						
0746						
0747						
0748						
0749						
0750						
0751						
0752						
0753						
0754						
0755						
0756						
0757						
0758						
0759						
0760						
0761						
0762						
0763						
0764						
0765						
0766						
0767						
0768						
0769						
0770						
0771						
0772						
0773						
0774						
0775						
0776						
0777						
0778						
0779						
0780						
0781						
0782						
0783						
0784						
0785						
0786						
0787						
0788						
0789						
0790						
0791						
0792						
0793						
0794						
0795						
0796						
0797						
0798						
0799						
0800						
0801						
0802						
0803						
0804						
0805						
0806						
0807						
0808						
0809						
0810						
0811						
0812						
0813						
0814						
0815						
0816						
0817						
0818						
0819						
0820						
0821						
0822						
0823						
0824						
0825						
0826						
0827						
0828						
0829						
0830						
0831						
0832						
0833						
0834						
0835						
0836						
0837						
0838						
0839						
0840						
0841						
0842						
0843						
0844						
0845						
0846						
0847						
0848						
0849						
0850						
0851						
0852						
0853						
0854						
0855						
0856						
0857						
0858						
0859						
0860						
0861						
0862						
0863						
0864						
0865						
0866						
0867						
0868						
0869						
0870						
0871						
0872						
0873						
0874						
0875						
0876						
0877						
0878						
0879						
0880						
0881						
0882						
0883						
0884						
0885						
0886						
0887						
0888						
0889						
0890						
0891						
0892						
0893						
0894						
0895						
0896						
0897						
0898						
0899						
0900						
0901						
0902						
0903						
0904						
0905						
0906						
0907						
0908						
0909						
0910						
0911						
0912						
0913						
0914						
0915						
0916						
0917						
0918						
0919						
0920						
0921						
0922						
0923						
0924						
0925						
0926						
0927						
0928						
0929						
0930						
0931						
0932						
0933						
0934						
0935						
0936						
0937						
0938						
0939						
0940						
0941						
0942						
0943						
0944						
0945						
0946						
0947						
0948						
0949						
0950						
0951						
0952						
0953						
0954						
0955						
0956						
0957						
0958						
0959						
0960						
0961						
0962						
0963						
0964						
0965						
0966						
0967						
0968						
0969						
0970						
0971						
0972						
0973						
0974						
0975						
0976						
0977						
0978						
0979						
0980						
0981						
0982						
0983						
0984						
0985						
0986						
0987						
0988						
0989						
0990						
0991						
0992						
0993						
0994						
0995						
0996						
0997						
0998						
0999						
1000						
1001						
1002						
1003						
1004						
1005						
1006						
1007						
1008						
1009						
1010						
1011						
1012						
1013						
1014						
1015						
1016						
1017						
1018						
1019						
1020						
1021						
1022						
1023						
1024						
1025						
1026						
1027						
1028						
1029						
1030						
1031						
1032						
1033						
1034						
1035						
1036						
1037						
1038						
1039						
1040						
1041						
1042						
1043						
1044						
1045						
1046						
1047						
1048						
1049						
1050						
1051						
1052						
1053						
1054						
1055						
1056						
1057						
1058						
1059						
1060						
1061						
1062						
1063						
1064						
1065						
1066						
1067						
1068						
1069						
1070						
1071						
1072						
1073						
1074						
1075						
1076						
1077						
1078						
1079						
1080						
1081						
1082						
1083						
1084						
1085						
1086						
1087						
1088						
1089						
1090						
1091						
1092						
1093						
1094						
1095						
1096						
1097						
1098						
1099						
1100						
1101						
1102						
1103						
1104						
1105						
1106						
1107						
1108						
1109						
1110						
1111						
1112						
1113						
1114						
1115						
1116						
1117						
1118						
1119						
1120						
1121						
1122						
1123						
1124						
1125						
1126						
1127						
1128						
1129						
1130						
1131						
1132						
1133						
1134						
1135						
1136						
1137						
1138						
1139						
1140						
1141						
1142						
1143						
1144						
1145						
1146						
1147						
1148						
1149						
1150						
1151						
1152						
1153						
1154						
1155						
1156						
1157						
1158						
1159						
1160						
1161						
1162						
1163						
1164						
1165						
1166						
1167						
1168						
1169						
1170						
1171						
1172						
1173						
1174						
1175						
1176						
1177						
1178						
1179						
1180						
1181						
1182						
1183						
1184						
1185						
1186						
1187						
1188						
1189						
1190						
1191						
1192						
1193						
1194						
1195						
1196						
1197						
1198						
1199						
1200						
1201						
1202						
1203						
1204						
1205						
1206						
1207						
1208						
1209						
1210						
1211						
1212						
1213						
1214						
1215						
1216						
1217						
1218						
1219						
1220						
1221						
1222						
1223						
1224						
1225						
1226						
1227						
1228						
1229						
1230						
1231						
1232						
1233						
1234						
1235						
1236						
1237						
1238						
1239						
1240						
1241						
1242						
1243						
1244						
1245						
1246						
1247						
1248						
1249						
1250						
1251						
1252						
1253						
1254						
1255						
1256						
1257						
1258						
1259						
1260						
1261						
1262						
1263						
1264						
1265						
1266						
1267						
1268						
1269						
1270						
1271						
1272						
1273						
1274						
1275						
1276						
1277						
1278						
1279						
1280						
1281						
1282						
1283						
1284						
1285						
1286						
1287						
1288						
1289						
1290						
1291						
1292						
1293						
1294						
1295						
1296						
1297						
1298						
1299						
1300						
1301						
1302						
1303						
1304						
1305						
1306						
1307						
1308						
1309						
1310						
1311						
1312						
1313						
1314						
1315						
1316						
1317						
1318						
1319						
1320						
1321						
1322						
1323						
1324						
1325						
1326						
1327						
1328						
1329						
1330						
1331						
1332						
1333						
1334						
1335						
1336						
1337						
1338						
1339						
1340						
1341						
1342						
1343						
1344						
1345						
1346						
1347						
1348						
1349						
1350						
1351						
1352						
1353						
1354						
1355						
1356						
1357						
1358						
1359						
1360						
1361						
1362						
1363						
1364						
1365						
1366						
1367						
1368						
1369						
1370						
1371						
1372						
1373						
1374						
1375						
1376						
1377						
1378						
1379						
1380						
1381						
1382						
1383						
1384						
1385						
1386						
1387						
1388						
1389						
1390						
1391						
1392						
1393						
1394						
1395						
1396						
1397						
1398						
1399						
1400						
1401						
1402						
1403						
1404						
1405						
1406						
1407						
1408						
1409						
1410						
1411						
1412						
1413						
1414						
1415						
1416						
1417						
1418						
1419						
1420						
1421						
1422						
1423						
1424						
1425						
1426						
1427						
1428						
1429						
1430						
1431						
1432						
1433						
1434						
1435						
1436						
1437						
1438						
1439						
1440						
1441						
1442						
1443						
1444						
1445						
1446						
1447						
1448						
1449						
1450						
1451						
1452						
1453						
1454						
1455						
1456						
1457						
1458						
1459						
1460						
1461						
1462						
1463						
1464						
1465						
1466						
1467						
1468						
1469						
1470						
1471						
1472						
1473						
1474						
1475						
1476						
1477						
1478						
1479						
1480						
1481						
1482						
1483						
1484						
1485						
1486						
1487						
1488						
1489						
1490						
1491						
1492						
1493						
1494						
1495						
1496						
1497						
1498						
1499						
1500						
1501						
1502						
1503						
1504						
1505						
1506						
1507						
1508						
1509						
1510						
1511						
1512						
1513						
1514						
1515						
1516						
1517						
1518						
1519						
1520						
1521						
1522						
1523						
1524						
1525						
1526						
1527						
1528						
1529						
1530						
1531						
1532						
1533						
1534						
1535						
1536						
1537						
1538						
1539						
1540						
1541						
1542						
1543						
1544						
1545						
1546						
1547						
1548						
1549						
1550						
1551						
1552						
1553						
1554						
1555						
1556						
1557						
1558						
1559						
1560						
1561						
1562						
1563						
1564						
1565						
1566						
1567						
1568						
1569						
1570						
1571						
1572						
1573						
1574						
1575						
1576						
1577						
1578						
1579						
1580						
1581						
1582						
1583						
1584						
1585						
1586						
1587						
1588						
1589						
1590						
1591						
1592						
1593						
1594						
1595						
1596						
1597						
1598						
1599						
1600						
1601						
1602						
1603						
1604						
1605						
1606						
1607						
1608						
1609						
1610						
1611						
1612						
1613						
1614						
1615						
1616						
1617						
1618						
1619						
1620						
1621						
1622						
1623						
1624						
1625						
1626						
1627						
1628						
1629						
1630						
1631						
1632						
1633						
1634						
1635						
1636						
1637						
1638						
1639						
1640						
1641						
1642						
1643						
1644						
1645						
1646						
1647						
1648						
1649						
1650						
1651						
1652						
1653						
1654						
1655						
1656						
1657						
1658						
1659						
1660						
1661						
1662						
1663						
1664						
1665						
1666						
1667						
1668						
1669						
1670						
1671						
1672						
1673						
1674						
1675						
1676						
1677						
1678						
1679						
1680						
1681						
1682						
1683						
1684						
1685						
1686						
1687						
1688						
1689						
1690						
1691						
1692						
1693						
1694						
1695						
1696						
1697						
1698						
1699						
1700						
1701						
1702						
1703						
1704						
1705						
1706						
1707						
1708						
1709						
1710						
1711						
1712						
1713						
1714						
1715						
1716						
1717						
1718						
1719						
1720						
1721						
1722						
1723						
1724						
1725						
1726						
1727						
1728						
1729						
1730						
1731						
1732						
1733						
1734						
1735						
1736						
1737						
1738						
1739						
1740						
1741						
1742						
1743						
1744						
1745						
1746						
1747						
1748						
1749						
1750						
1751						
1752						
1753						
1754						
1755						
1756						
1757						
1758						
1759						
1760						
1761						
1762						
1763						
1764						
1765						
1766						
1767						
1768						
1769						
1770						
1771						
1772						
1773						
1774						
1775						
1776						
1777						
1778						
1779						
1780						
1781						
1782						
1783						
1784						
1785						
1786						
1787						
1788						
1789						
1790						
1791						
1792						
1793						
1794						
1795						
1796						
1797						
1798						
1799						
1800						
1801						
1802						
1803						
1804						
